image,mask,type
vkitti/images/Scene20_overcast_frames_rgb_Camera_1_00053.jpg,vkitti/masks/Scene20_overcast_frames_rgb_Camera_1_00053.png,train
vkitti/images/Scene06_clone_frames_rgb_Camera_1_00164.jpg,vkitti/masks/Scene06_clone_frames_rgb_Camera_1_00164.png,train
vkitti/images/Scene06_morning_frames_rgb_Camera_1_00054.jpg,vkitti/masks/Scene06_morning_frames_rgb_Camera_1_00054.png,train
vkitti/images/Scene20_overcast_frames_rgb_Camera_0_00812.jpg,vkitti/masks/Scene20_overcast_frames_rgb_Camera_0_00812.png,train
KITTIRoad/training/images/uu_000012.png,KITTIRoad/training/masks/uu_road_000012.png,train
vkitti/images/Scene18_15-deg-right_frames_rgb_Camera_1_00280.jpg,vkitti/masks/Scene18_15-deg-right_frames_rgb_Camera_1_00280.png,train
vkitti/images/Scene01_fog_frames_rgb_Camera_1_00023.jpg,vkitti/masks/Scene01_fog_frames_rgb_Camera_1_00023.png,train
vkitti/images/Scene18_15-deg-left_frames_rgb_Camera_0_00124.jpg,vkitti/masks/Scene18_15-deg-left_frames_rgb_Camera_0_00124.png,train
LostAndFound_Road/images/05_Schafgasse_1_000005_000030_leftImg8bit.png,LostAndFound_Road/masks/05_Schafgasse_1_000005_000030_leftImg8bit.png,train
vkitti/images/Scene20_sunset_frames_rgb_Camera_1_00265.jpg,vkitti/masks/Scene20_sunset_frames_rgb_Camera_1_00265.png,train
vkitti/images/Scene20_15-deg-right_frames_rgb_Camera_0_00661.jpg,vkitti/masks/Scene20_15-deg-right_frames_rgb_Camera_0_00661.png,train
vkitti/images/Scene01_30-deg-left_frames_rgb_Camera_1_00337.jpg,vkitti/masks/Scene01_30-deg-left_frames_rgb_Camera_1_00337.png,train
vkitti/images/Scene20_fog_frames_rgb_Camera_0_00544.jpg,vkitti/masks/Scene20_fog_frames_rgb_Camera_0_00544.png,train
vkitti/images/Scene20_30-deg-right_frames_rgb_Camera_0_00356.jpg,vkitti/masks/Scene20_30-deg-right_frames_rgb_Camera_0_00356.png,train
vkitti/images/Scene01_fog_frames_rgb_Camera_1_00208.jpg,vkitti/masks/Scene01_fog_frames_rgb_Camera_1_00208.png,train
vkitti/images/Scene20_clone_frames_rgb_Camera_1_00655.jpg,vkitti/masks/Scene20_clone_frames_rgb_Camera_1_00655.png,train
vkitti/images/Scene01_clone_frames_rgb_Camera_0_00356.jpg,vkitti/masks/Scene01_clone_frames_rgb_Camera_0_00356.png,train
vkitti/images/Scene20_30-deg-right_frames_rgb_Camera_1_00048.jpg,vkitti/masks/Scene20_30-deg-right_frames_rgb_Camera_1_00048.png,train
vkitti/images/Scene18_rain_frames_rgb_Camera_1_00149.jpg,vkitti/masks/Scene18_rain_frames_rgb_Camera_1_00149.png,train
vkitti/images/Scene20_15-deg-left_frames_rgb_Camera_1_00208.jpg,vkitti/masks/Scene20_15-deg-left_frames_rgb_Camera_1_00208.png,train
vkitti/images/Scene06_rain_frames_rgb_Camera_1_00075.jpg,vkitti/masks/Scene06_rain_frames_rgb_Camera_1_00075.png,train
vkitti/images/Scene01_15-deg-right_frames_rgb_Camera_0_00104.jpg,vkitti/masks/Scene01_15-deg-right_frames_rgb_Camera_0_00104.png,train
vkitti/images/Scene20_30-deg-left_frames_rgb_Camera_1_00545.jpg,vkitti/masks/Scene20_30-deg-left_frames_rgb_Camera_1_00545.png,train
KITTIRoad/training/images/uu_000065.png,KITTIRoad/training/masks/uu_road_000065.png,train
vkitti/images/Scene18_overcast_frames_rgb_Camera_0_00250.jpg,vkitti/masks/Scene18_overcast_frames_rgb_Camera_0_00250.png,train
vkitti/images/Scene02_rain_frames_rgb_Camera_0_00027.jpg,vkitti/masks/Scene02_rain_frames_rgb_Camera_0_00027.png,train
vkitti/images/Scene02_clone_frames_rgb_Camera_1_00214.jpg,vkitti/masks/Scene02_clone_frames_rgb_Camera_1_00214.png,train
vkitti/images/Scene02_fog_frames_rgb_Camera_0_00031.jpg,vkitti/masks/Scene02_fog_frames_rgb_Camera_0_00031.png,train
vkitti/images/Scene01_15-deg-right_frames_rgb_Camera_0_00309.jpg,vkitti/masks/Scene01_15-deg-right_frames_rgb_Camera_0_00309.png,train
vkitti/images/Scene20_clone_frames_rgb_Camera_0_00778.jpg,vkitti/masks/Scene20_clone_frames_rgb_Camera_0_00778.png,train
vkitti/images/Scene06_overcast_frames_rgb_Camera_1_00212.jpg,vkitti/masks/Scene06_overcast_frames_rgb_Camera_1_00212.png,train
vkitti/images/Scene20_rain_frames_rgb_Camera_1_00387.jpg,vkitti/masks/Scene20_rain_frames_rgb_Camera_1_00387.png,train
vkitti/images/Scene20_fog_frames_rgb_Camera_0_00697.jpg,vkitti/masks/Scene20_fog_frames_rgb_Camera_0_00697.png,train
LostAndFound_Road/images/05_Schafgasse_1_000010_000160_leftImg8bit.png,LostAndFound_Road/masks/05_Schafgasse_1_000010_000160_leftImg8bit.png,train
vkitti/images/Scene06_rain_frames_rgb_Camera_0_00125.jpg,vkitti/masks/Scene06_rain_frames_rgb_Camera_0_00125.png,train
vkitti/images/Scene01_15-deg-left_frames_rgb_Camera_1_00331.jpg,vkitti/masks/Scene01_15-deg-left_frames_rgb_Camera_1_00331.png,train
vkitti/images/Scene20_morning_frames_rgb_Camera_0_00816.jpg,vkitti/masks/Scene20_morning_frames_rgb_Camera_0_00816.png,train
vkitti/images/Scene20_overcast_frames_rgb_Camera_1_00511.jpg,vkitti/masks/Scene20_overcast_frames_rgb_Camera_1_00511.png,train
vkitti/images/Scene18_15-deg-left_frames_rgb_Camera_1_00059.jpg,vkitti/masks/Scene18_15-deg-left_frames_rgb_Camera_1_00059.png,train
vkitti/images/Scene18_30-deg-right_frames_rgb_Camera_0_00132.jpg,vkitti/masks/Scene18_30-deg-right_frames_rgb_Camera_0_00132.png,train
vkitti/images/Scene01_morning_frames_rgb_Camera_1_00304.jpg,vkitti/masks/Scene01_morning_frames_rgb_Camera_1_00304.png,train
vkitti/images/Scene01_fog_frames_rgb_Camera_0_00032.jpg,vkitti/masks/Scene01_fog_frames_rgb_Camera_0_00032.png,train
vkitti/images/Scene01_clone_frames_rgb_Camera_0_00062.jpg,vkitti/masks/Scene01_clone_frames_rgb_Camera_0_00062.png,train
vkitti/images/Scene01_15-deg-left_frames_rgb_Camera_0_00331.jpg,vkitti/masks/Scene01_15-deg-left_frames_rgb_Camera_0_00331.png,train
vkitti/images/Scene20_15-deg-left_frames_rgb_Camera_0_00800.jpg,vkitti/masks/Scene20_15-deg-left_frames_rgb_Camera_0_00800.png,train
vkitti/images/Scene02_30-deg-left_frames_rgb_Camera_1_00002.jpg,vkitti/masks/Scene02_30-deg-left_frames_rgb_Camera_1_00002.png,train
vkitti/images/Scene20_overcast_frames_rgb_Camera_0_00249.jpg,vkitti/masks/Scene20_overcast_frames_rgb_Camera_0_00249.png,train
vkitti/images/Scene06_15-deg-left_frames_rgb_Camera_1_00161.jpg,vkitti/masks/Scene06_15-deg-left_frames_rgb_Camera_1_00161.png,train
LostAndFound_Road/images/04_Maurener_Weg_8_000007_000110_leftImg8bit.png,LostAndFound_Road/masks/04_Maurener_Weg_8_000007_000110_leftImg8bit.png,train
vkitti/images/Scene20_15-deg-left_frames_rgb_Camera_1_00349.jpg,vkitti/masks/Scene20_15-deg-left_frames_rgb_Camera_1_00349.png,train
vkitti/images/Scene20_sunset_frames_rgb_Camera_0_00579.jpg,vkitti/masks/Scene20_sunset_frames_rgb_Camera_0_00579.png,train
vkitti/images/Scene06_15-deg-left_frames_rgb_Camera_1_00092.jpg,vkitti/masks/Scene06_15-deg-left_frames_rgb_Camera_1_00092.png,train
vkitti/images/Scene20_30-deg-left_frames_rgb_Camera_1_00329.jpg,vkitti/masks/Scene20_30-deg-left_frames_rgb_Camera_1_00329.png,train
vkitti/images/Scene01_overcast_frames_rgb_Camera_0_00420.jpg,vkitti/masks/Scene01_overcast_frames_rgb_Camera_0_00420.png,train
LostAndFound_Road/images/13_Elly_Beinhorn_Str_000000_000230_leftImg8bit.png,LostAndFound_Road/masks/13_Elly_Beinhorn_Str_000000_000230_leftImg8bit.png,train
vkitti/images/Scene20_15-deg-right_frames_rgb_Camera_1_00544.jpg,vkitti/masks/Scene20_15-deg-right_frames_rgb_Camera_1_00544.png,train
vkitti/images/Scene06_fog_frames_rgb_Camera_0_00069.jpg,vkitti/masks/Scene06_fog_frames_rgb_Camera_0_00069.png,train
vkitti/images/Scene06_clone_frames_rgb_Camera_0_00152.jpg,vkitti/masks/Scene06_clone_frames_rgb_Camera_0_00152.png,train
vkitti/images/Scene06_clone_frames_rgb_Camera_1_00228.jpg,vkitti/masks/Scene06_clone_frames_rgb_Camera_1_00228.png,train
vkitti/images/Scene06_15-deg-right_frames_rgb_Camera_0_00231.jpg,vkitti/masks/Scene06_15-deg-right_frames_rgb_Camera_0_00231.png,train
vkitti/images/Scene18_30-deg-left_frames_rgb_Camera_1_00077.jpg,vkitti/masks/Scene18_30-deg-left_frames_rgb_Camera_1_00077.png,train
vkitti/images/Scene20_clone_frames_rgb_Camera_0_00284.jpg,vkitti/masks/Scene20_clone_frames_rgb_Camera_0_00284.png,train
vkitti/images/Scene06_30-deg-right_frames_rgb_Camera_0_00145.jpg,vkitti/masks/Scene06_30-deg-right_frames_rgb_Camera_0_00145.png,train
LostAndFound_Road/images/01_Hanns_Klemm_Str_45_000001_000030_leftImg8bit.png,LostAndFound_Road/masks/01_Hanns_Klemm_Str_45_000001_000030_leftImg8bit.png,train
vkitti/images/Scene18_30-deg-right_frames_rgb_Camera_1_00086.jpg,vkitti/masks/Scene18_30-deg-right_frames_rgb_Camera_1_00086.png,train
vkitti/images/Scene02_fog_frames_rgb_Camera_1_00134.jpg,vkitti/masks/Scene02_fog_frames_rgb_Camera_1_00134.png,train
vkitti/images/Scene18_15-deg-right_frames_rgb_Camera_1_00318.jpg,vkitti/masks/Scene18_15-deg-right_frames_rgb_Camera_1_00318.png,train
vkitti/images/Scene20_15-deg-right_frames_rgb_Camera_1_00479.jpg,vkitti/masks/Scene20_15-deg-right_frames_rgb_Camera_1_00479.png,train
vkitti/images/Scene18_30-deg-left_frames_rgb_Camera_1_00160.jpg,vkitti/masks/Scene18_30-deg-left_frames_rgb_Camera_1_00160.png,train
vkitti/images/Scene06_sunset_frames_rgb_Camera_0_00269.jpg,vkitti/masks/Scene06_sunset_frames_rgb_Camera_0_00269.png,train
vkitti/images/Scene20_rain_frames_rgb_Camera_0_00560.jpg,vkitti/masks/Scene20_rain_frames_rgb_Camera_0_00560.png,train
LostAndFound_Road/images/03_Hanns_Klemm_Str_19_000004_000070_leftImg8bit.png,LostAndFound_Road/masks/03_Hanns_Klemm_Str_19_000004_000070_leftImg8bit.png,train
vkitti/images/Scene01_15-deg-right_frames_rgb_Camera_0_00023.jpg,vkitti/masks/Scene01_15-deg-right_frames_rgb_Camera_0_00023.png,train
vkitti/images/Scene01_15-deg-right_frames_rgb_Camera_1_00214.jpg,vkitti/masks/Scene01_15-deg-right_frames_rgb_Camera_1_00214.png,train
vkitti/images/Scene01_rain_frames_rgb_Camera_0_00199.jpg,vkitti/masks/Scene01_rain_frames_rgb_Camera_0_00199.png,train
vkitti/images/Scene20_30-deg-left_frames_rgb_Camera_0_00663.jpg,vkitti/masks/Scene20_30-deg-left_frames_rgb_Camera_0_00663.png,train
vkitti/images/Scene01_15-deg-right_frames_rgb_Camera_1_00181.jpg,vkitti/masks/Scene01_15-deg-right_frames_rgb_Camera_1_00181.png,train
vkitti/images/Scene01_fog_frames_rgb_Camera_0_00146.jpg,vkitti/masks/Scene01_fog_frames_rgb_Camera_0_00146.png,train
vkitti/images/Scene01_morning_frames_rgb_Camera_0_00356.jpg,vkitti/masks/Scene01_morning_frames_rgb_Camera_0_00356.png,train
vkitti/images/Scene20_15-deg-right_frames_rgb_Camera_1_00307.jpg,vkitti/masks/Scene20_15-deg-right_frames_rgb_Camera_1_00307.png,train
vkitti/images/Scene20_morning_frames_rgb_Camera_1_00379.jpg,vkitti/masks/Scene20_morning_frames_rgb_Camera_1_00379.png,train
vkitti/images/Scene02_sunset_frames_rgb_Camera_0_00053.jpg,vkitti/masks/Scene02_sunset_frames_rgb_Camera_0_00053.png,train
vkitti/images/Scene20_30-deg-right_frames_rgb_Camera_1_00215.jpg,vkitti/masks/Scene20_30-deg-right_frames_rgb_Camera_1_00215.png,train
vkitti/images/Scene01_15-deg-right_frames_rgb_Camera_0_00124.jpg,vkitti/masks/Scene01_15-deg-right_frames_rgb_Camera_0_00124.png,train
vkitti/images/Scene01_morning_frames_rgb_Camera_1_00247.jpg,vkitti/masks/Scene01_morning_frames_rgb_Camera_1_00247.png,train
vkitti/images/Scene06_overcast_frames_rgb_Camera_1_00028.jpg,vkitti/masks/Scene06_overcast_frames_rgb_Camera_1_00028.png,train
vkitti/images/Scene20_15-deg-right_frames_rgb_Camera_0_00799.jpg,vkitti/masks/Scene20_15-deg-right_frames_rgb_Camera_0_00799.png,train
vkitti/images/Scene18_15-deg-left_frames_rgb_Camera_1_00317.jpg,vkitti/masks/Scene18_15-deg-left_frames_rgb_Camera_1_00317.png,train
vkitti/images/Scene02_15-deg-right_frames_rgb_Camera_0_00188.jpg,vkitti/masks/Scene02_15-deg-right_frames_rgb_Camera_0_00188.png,train
vkitti/images/Scene20_overcast_frames_rgb_Camera_0_00104.jpg,vkitti/masks/Scene20_overcast_frames_rgb_Camera_0_00104.png,train
vkitti/images/Scene18_30-deg-right_frames_rgb_Camera_1_00179.jpg,vkitti/masks/Scene18_30-deg-right_frames_rgb_Camera_1_00179.png,train
vkitti/images/Scene20_fog_frames_rgb_Camera_0_00682.jpg,vkitti/masks/Scene20_fog_frames_rgb_Camera_0_00682.png,train
vkitti/images/Scene01_15-deg-right_frames_rgb_Camera_0_00333.jpg,vkitti/masks/Scene01_15-deg-right_frames_rgb_Camera_0_00333.png,train
vkitti/images/Scene01_30-deg-right_frames_rgb_Camera_0_00300.jpg,vkitti/masks/Scene01_30-deg-right_frames_rgb_Camera_0_00300.png,train
vkitti/images/Scene20_15-deg-right_frames_rgb_Camera_1_00591.jpg,vkitti/masks/Scene20_15-deg-right_frames_rgb_Camera_1_00591.png,train
vkitti/images/Scene01_sunset_frames_rgb_Camera_0_00235.jpg,vkitti/masks/Scene01_sunset_frames_rgb_Camera_0_00235.png,train
vkitti/images/Scene01_clone_frames_rgb_Camera_1_00004.jpg,vkitti/masks/Scene01_clone_frames_rgb_Camera_1_00004.png,train
vkitti/images/Scene18_30-deg-left_frames_rgb_Camera_1_00278.jpg,vkitti/masks/Scene18_30-deg-left_frames_rgb_Camera_1_00278.png,train
vkitti/images/Scene01_sunset_frames_rgb_Camera_1_00098.jpg,vkitti/masks/Scene01_sunset_frames_rgb_Camera_1_00098.png,train
vkitti/images/Scene18_15-deg-right_frames_rgb_Camera_1_00071.jpg,vkitti/masks/Scene18_15-deg-right_frames_rgb_Camera_1_00071.png,train
vkitti/images/Scene01_clone_frames_rgb_Camera_0_00104.jpg,vkitti/masks/Scene01_clone_frames_rgb_Camera_0_00104.png,train
vkitti/images/Scene18_rain_frames_rgb_Camera_0_00208.jpg,vkitti/masks/Scene18_rain_frames_rgb_Camera_0_00208.png,train
vkitti/images/Scene20_30-deg-left_frames_rgb_Camera_1_00449.jpg,vkitti/masks/Scene20_30-deg-left_frames_rgb_Camera_1_00449.png,train
vkitti/images/Scene01_fog_frames_rgb_Camera_1_00049.jpg,vkitti/masks/Scene01_fog_frames_rgb_Camera_1_00049.png,train
vkitti/images/Scene02_15-deg-right_frames_rgb_Camera_0_00159.jpg,vkitti/masks/Scene02_15-deg-right_frames_rgb_Camera_0_00159.png,train
vkitti/images/Scene18_rain_frames_rgb_Camera_0_00031.jpg,vkitti/masks/Scene18_rain_frames_rgb_Camera_0_00031.png,train
LostAndFound_Road/images/01_Hanns_Klemm_Str_45_000002_000080_leftImg8bit.png,LostAndFound_Road/masks/01_Hanns_Klemm_Str_45_000002_000080_leftImg8bit.png,train
vkitti/images/Scene06_30-deg-right_frames_rgb_Camera_0_00141.jpg,vkitti/masks/Scene06_30-deg-right_frames_rgb_Camera_0_00141.png,train
vkitti/images/Scene18_morning_frames_rgb_Camera_0_00134.jpg,vkitti/masks/Scene18_morning_frames_rgb_Camera_0_00134.png,train
vkitti/images/Scene18_15-deg-left_frames_rgb_Camera_1_00293.jpg,vkitti/masks/Scene18_15-deg-left_frames_rgb_Camera_1_00293.png,train
vkitti/images/Scene20_overcast_frames_rgb_Camera_0_00706.jpg,vkitti/masks/Scene20_overcast_frames_rgb_Camera_0_00706.png,train
vkitti/images/Scene01_sunset_frames_rgb_Camera_0_00046.jpg,vkitti/masks/Scene01_sunset_frames_rgb_Camera_0_00046.png,train
vkitti/images/Scene06_15-deg-right_frames_rgb_Camera_0_00194.jpg,vkitti/masks/Scene06_15-deg-right_frames_rgb_Camera_0_00194.png,train
vkitti/images/Scene18_30-deg-left_frames_rgb_Camera_0_00023.jpg,vkitti/masks/Scene18_30-deg-left_frames_rgb_Camera_0_00023.png,train
vkitti/images/Scene20_15-deg-left_frames_rgb_Camera_1_00644.jpg,vkitti/masks/Scene20_15-deg-left_frames_rgb_Camera_1_00644.png,train
vkitti/images/Scene18_30-deg-left_frames_rgb_Camera_1_00338.jpg,vkitti/masks/Scene18_30-deg-left_frames_rgb_Camera_1_00338.png,train
vkitti/images/Scene20_overcast_frames_rgb_Camera_0_00457.jpg,vkitti/masks/Scene20_overcast_frames_rgb_Camera_0_00457.png,train
vkitti/images/Scene01_15-deg-left_frames_rgb_Camera_0_00147.jpg,vkitti/masks/Scene01_15-deg-left_frames_rgb_Camera_0_00147.png,train
vkitti/images/Scene20_rain_frames_rgb_Camera_0_00564.jpg,vkitti/masks/Scene20_rain_frames_rgb_Camera_0_00564.png,train
vkitti/images/Scene18_morning_frames_rgb_Camera_0_00230.jpg,vkitti/masks/Scene18_morning_frames_rgb_Camera_0_00230.png,train
vkitti/images/Scene20_15-deg-left_frames_rgb_Camera_1_00600.jpg,vkitti/masks/Scene20_15-deg-left_frames_rgb_Camera_1_00600.png,train
vkitti/images/Scene18_30-deg-right_frames_rgb_Camera_1_00083.jpg,vkitti/masks/Scene18_30-deg-right_frames_rgb_Camera_1_00083.png,train
vkitti/images/Scene20_15-deg-right_frames_rgb_Camera_1_00613.jpg,vkitti/masks/Scene20_15-deg-right_frames_rgb_Camera_1_00613.png,train
KITTIRoad/training/images/uu_000092.png,KITTIRoad/training/masks/uu_road_000092.png,train
LostAndFound_Road/images/07_Festplatz_Flugfeld_000004_000100_leftImg8bit.png,LostAndFound_Road/masks/07_Festplatz_Flugfeld_000004_000100_leftImg8bit.png,train
vkitti/images/Scene20_morning_frames_rgb_Camera_1_00801.jpg,vkitti/masks/Scene20_morning_frames_rgb_Camera_1_00801.png,train
vkitti/images/Scene01_15-deg-right_frames_rgb_Camera_0_00052.jpg,vkitti/masks/Scene01_15-deg-right_frames_rgb_Camera_0_00052.png,train
vkitti/images/Scene02_rain_frames_rgb_Camera_1_00086.jpg,vkitti/masks/Scene02_rain_frames_rgb_Camera_1_00086.png,train
vkitti/images/Scene01_rain_frames_rgb_Camera_0_00131.jpg,vkitti/masks/Scene01_rain_frames_rgb_Camera_0_00131.png,train
vkitti/images/Scene06_clone_frames_rgb_Camera_0_00100.jpg,vkitti/masks/Scene06_clone_frames_rgb_Camera_0_00100.png,train
vkitti/images/Scene02_fog_frames_rgb_Camera_1_00162.jpg,vkitti/masks/Scene02_fog_frames_rgb_Camera_1_00162.png,train
vkitti/images/Scene20_15-deg-left_frames_rgb_Camera_0_00812.jpg,vkitti/masks/Scene20_15-deg-left_frames_rgb_Camera_0_00812.png,train
vkitti/images/Scene20_sunset_frames_rgb_Camera_0_00554.jpg,vkitti/masks/Scene20_sunset_frames_rgb_Camera_0_00554.png,train
vkitti/images/Scene01_morning_frames_rgb_Camera_0_00350.jpg,vkitti/masks/Scene01_morning_frames_rgb_Camera_0_00350.png,train
vkitti/images/Scene02_rain_frames_rgb_Camera_0_00059.jpg,vkitti/masks/Scene02_rain_frames_rgb_Camera_0_00059.png,train
vkitti/images/Scene20_rain_frames_rgb_Camera_0_00065.jpg,vkitti/masks/Scene20_rain_frames_rgb_Camera_0_00065.png,train
vkitti/images/Scene18_rain_frames_rgb_Camera_0_00131.jpg,vkitti/masks/Scene18_rain_frames_rgb_Camera_0_00131.png,train
vkitti/images/Scene01_fog_frames_rgb_Camera_1_00333.jpg,vkitti/masks/Scene01_fog_frames_rgb_Camera_1_00333.png,train
vkitti/images/Scene20_overcast_frames_rgb_Camera_1_00578.jpg,vkitti/masks/Scene20_overcast_frames_rgb_Camera_1_00578.png,train
vkitti/images/Scene20_15-deg-left_frames_rgb_Camera_1_00118.jpg,vkitti/masks/Scene20_15-deg-left_frames_rgb_Camera_1_00118.png,train
LostAndFound_Road/images/05_Schafgasse_1_000017_000040_leftImg8bit.png,LostAndFound_Road/masks/05_Schafgasse_1_000017_000040_leftImg8bit.png,train
vkitti/images/Scene18_sunset_frames_rgb_Camera_0_00180.jpg,vkitti/masks/Scene18_sunset_frames_rgb_Camera_0_00180.png,train
vkitti/images/Scene06_sunset_frames_rgb_Camera_0_00120.jpg,vkitti/masks/Scene06_sunset_frames_rgb_Camera_0_00120.png,train
vkitti/images/Scene20_overcast_frames_rgb_Camera_1_00202.jpg,vkitti/masks/Scene20_overcast_frames_rgb_Camera_1_00202.png,train
vkitti/images/Scene01_sunset_frames_rgb_Camera_0_00393.jpg,vkitti/masks/Scene01_sunset_frames_rgb_Camera_0_00393.png,train
vkitti/images/Scene06_clone_frames_rgb_Camera_1_00031.jpg,vkitti/masks/Scene06_clone_frames_rgb_Camera_1_00031.png,train
vkitti/images/Scene20_morning_frames_rgb_Camera_0_00358.jpg,vkitti/masks/Scene20_morning_frames_rgb_Camera_0_00358.png,train
vkitti/images/Scene20_sunset_frames_rgb_Camera_0_00314.jpg,vkitti/masks/Scene20_sunset_frames_rgb_Camera_0_00314.png,train
LostAndFound_Road/images/01_Hanns_Klemm_Str_45_000002_000060_leftImg8bit.png,LostAndFound_Road/masks/01_Hanns_Klemm_Str_45_000002_000060_leftImg8bit.png,train
vkitti/images/Scene20_rain_frames_rgb_Camera_0_00459.jpg,vkitti/masks/Scene20_rain_frames_rgb_Camera_0_00459.png,train
vkitti/images/Scene02_morning_frames_rgb_Camera_0_00181.jpg,vkitti/masks/Scene02_morning_frames_rgb_Camera_0_00181.png,train
vkitti/images/Scene20_overcast_frames_rgb_Camera_1_00408.jpg,vkitti/masks/Scene20_overcast_frames_rgb_Camera_1_00408.png,train
vkitti/images/Scene20_sunset_frames_rgb_Camera_1_00514.jpg,vkitti/masks/Scene20_sunset_frames_rgb_Camera_1_00514.png,train
vkitti/images/Scene18_15-deg-right_frames_rgb_Camera_0_00314.jpg,vkitti/masks/Scene18_15-deg-right_frames_rgb_Camera_0_00314.png,train
vkitti/images/Scene01_fog_frames_rgb_Camera_0_00302.jpg,vkitti/masks/Scene01_fog_frames_rgb_Camera_0_00302.png,train
vkitti/images/Scene18_30-deg-left_frames_rgb_Camera_1_00322.jpg,vkitti/masks/Scene18_30-deg-left_frames_rgb_Camera_1_00322.png,train
LostAndFound_Road/images/02_Hanns_Klemm_Str_44_000008_000160_leftImg8bit.png,LostAndFound_Road/masks/02_Hanns_Klemm_Str_44_000008_000160_leftImg8bit.png,train
vkitti/images/Scene02_15-deg-right_frames_rgb_Camera_0_00202.jpg,vkitti/masks/Scene02_15-deg-right_frames_rgb_Camera_0_00202.png,train
vkitti/images/Scene18_15-deg-left_frames_rgb_Camera_1_00229.jpg,vkitti/masks/Scene18_15-deg-left_frames_rgb_Camera_1_00229.png,train
vkitti/images/Scene20_rain_frames_rgb_Camera_1_00346.jpg,vkitti/masks/Scene20_rain_frames_rgb_Camera_1_00346.png,train
vkitti/images/Scene02_30-deg-right_frames_rgb_Camera_0_00137.jpg,vkitti/masks/Scene02_30-deg-right_frames_rgb_Camera_0_00137.png,train
vkitti/images/Scene18_overcast_frames_rgb_Camera_0_00113.jpg,vkitti/masks/Scene18_overcast_frames_rgb_Camera_0_00113.png,train
vkitti/images/Scene01_15-deg-left_frames_rgb_Camera_1_00394.jpg,vkitti/masks/Scene01_15-deg-left_frames_rgb_Camera_1_00394.png,train
vkitti/images/Scene20_15-deg-left_frames_rgb_Camera_0_00123.jpg,vkitti/masks/Scene20_15-deg-left_frames_rgb_Camera_0_00123.png,train
vkitti/images/Scene20_overcast_frames_rgb_Camera_0_00576.jpg,vkitti/masks/Scene20_overcast_frames_rgb_Camera_0_00576.png,train
vkitti/images/Scene01_30-deg-right_frames_rgb_Camera_1_00429.jpg,vkitti/masks/Scene01_30-deg-right_frames_rgb_Camera_1_00429.png,train
